Reference type,Reference,Document reference,Type,Location,Category,SKU,Product,Quantity in,Cost in,Quantity out,Cost out,Total qty,Total cost
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Tablecloths,25175,TABLECLOTH PARROT GREEN 06,0,0,1,169.7,,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Tablecloths,25176,TABLECLOTH PARROT GREEN 08,0,0,1,221.91,,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Tablecloths,25178,TABLECLOTH PARROT AQUA 06,0,0,2,339.39,,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Tablecloths Total,,,0,0,18,"4,526.51",,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Vintage Kantha,24615,LUXURY SUZANI,0,0,3,"2,679.35",,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,WALLPAPER,24703,WALLPAPER CREAM,0,0,1,779.89,,
StockTake,ST-03169,Year end Stock take,Out,Weetwood,Wool Throws,10080,THROW WOOLLEN PLAIN LIME AQUA,0,0,1,852.57,,
StockTake,ST-03169,Year end Stock take,Out,Weetwood Total,,,,0,0,366,"31,771.25",,
StockTake,ST-03169,Year end Stock take Total,,,,,,106,"23,533.87",366,"31,771.25",-260,"-8,237.38"
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Clothing,25187,PJ SHORT JAIPUR DREAM L,1,150.65,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Cushions,25007,VELVET STITCHED AQUA 40x60,1,142.62,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Cushions,25429,SUZANI 45x45,1,183.49,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Cushions Total,,,2,326.11,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Gifting,24099,SARONG LILY,2,162.11,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Gifting,24686,FESTIVE FLAGS,1,39.6,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Gifting,24694,FRAGRANCE SACHET NIMBU MASALA,2,64.38,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Gifting Total,,,5,266.09,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,10759,KANTHA GREEN PALM DOT SGL,1,452.96,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24060,KANTHA LODHI GARDEN CHERRY SGL,1,414.34,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24076,KANTHA SUZANI GREEN SGL,1,333.76,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24086,KANTHA BOTANICAL GARDEN TERRACOTTA DBL,4,"2,097.90",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24088,KANTHA BOTANICAL GARDEN WHITE DBL,1,524.48,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24233,PRINCE PAISLEY BLUE DBL,1,456.41,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24240,TONAL PAISLEY TERRACOTTA SGL,1,273.85,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,24243,TIBET IKAT RUST DBL,2,912.82,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha,25072,KANTHA NEEM BUTI SGL,3,"1,239.59",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Kantha Total,,,15,"6,706.11",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Mats,11333,GREY ZIG ZAG LARGE,1,152.58,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Napkins,24520,NAPKIN MARIGOLD BUD PINK,3,226.2,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,24452,PILLOWCASE MINI VINE AQUA,1,124.7,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,24456,PILLOWCASE NEW FULLARD GREEN,1,124.7,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,24459,PILLOWCASE DAISY BLISS GREEN,3,374.1,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,24466,PILLOWCASE CLIMBING VINE TERRACOTTA,4,498.8,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,24475,PILLOWCASE CONTRAST GEOMETRIC PINK,1,124.7,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases,25236,PILLOWCASE VARA BLUE,5,700.79,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Pillowcases Total,,,15,"1,947.79",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Quilts,24153,QUILT BUTI ORANGE DBL,1,"1,049.10",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Quilts,25229,QUILT PANCHALI BLOSSOM SGL,1,545.06,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Quilts Total,,,2,"1,594.16",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24113,TABLECLOTH MORNING MARIGOLD 10,1,262.24,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24161,TABLECLOTH PINK MAJESTY 06,1,238.96,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24167,TABLECLOTH BUTI GALORE ORANGE 08,1,305.99,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24172,TABLECLOTH BUTI GALORE AQUA 08,1,305.99,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24174,TABLECLOTH BUTI GALORE AQUA 12,1,399.24,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24182,TABLECLOTH PAISLEY CASCADE ORANGE 08,1,305.99,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24189,TABLECLOTH PAISLEY CASCADE BLUE 12,1,399.24,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,24207,TABLECLOTH VINTAGE YELLOW 08,1,305.99,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths,25176,TABLECLOTH PARROT GREEN 08,1,221.91,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Tablecloths Total,,,9,"2,745.55",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Vintage Kantha,11021,KANTHA VINTAGE NEW,5,"2,433.54",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Vintage Kantha,24615,LUXURY SUZANI,1,893.12,0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale,Vintage Kantha Total,,,6,"3,326.66",0,0,,
StockTake,ST-03172,Yea End Stock Take,In,Ferndale Total,,,,59,"17,441.89",0,0,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Clothing,24649,DRESS EMBROIDERED PALM L,0,0,1,335.73,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Clothing,25193,PJ LONG HAPPY GARDEN S,0,0,1,167.86,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Clothing,25247,DRESS EMERALD GARDEN M,0,0,1,285.98,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Clothing,25273,TUNIC FERNWOOD XL,0,0,1,189.49,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Clothing Total,,,0,0,4,979.06,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,24054,RUFFLED LINEN AQUAMARINE 45X45,0,0,4,450.62,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,24055,RUFFLED LINEN SAGE 45X45,0,0,1,165.75,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,24070,VINTAGE STRIPED CUSHION 30X90,0,0,1,159.04,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25001,VELVET STITCHED BUTTERCUP 40x60,0,0,2,241.05,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25008,VELVET STITCHED AQUA 60x60,0,0,2,311.45,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25012,VELVET STITCHED NAVY 60x60,0,0,1,176.59,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25013,VELVET STITCHED EMERALD 40x60,0,0,1,124.85,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25052,FRINGE SLUB CORAL 45x45,0,0,2,185.09,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25070,GRAND MUGHAL BUTI 35x55,0,0,1,139.82,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25164,RANJU’S FLOWER AQUA 50x50,0,0,1,176.04,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25170,ROUND FERN PINK,0,0,2,172.17,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25462,NILA MARIGOLD 50x50,0,0,1,130.14,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions,25530,TWO TONE FULLARD MISTY GREEN 60X60,0,0,2,561.73,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Cushions Total,,,0,0,21,"2,994.34",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Dohar,24535,DOHAR THISTLE BRICK,0,0,2,"1,218.00",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Dohar,24536,DOHAR BOMBAY BLOOM,0,0,1,609,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Dohar Total,,,0,0,3,"1,827.00",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Duvet Covers,24539,DUVET VILLAGE VINE DBL,0,0,1,571.3,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,10173,ASSORTED POTTERY CANDLES,0,0,2,337.72,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,24093,SARONG ROSY,0,0,3,243.17,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,24693,FRAGRANCE SACHET RAJAT OUDH,0,0,2,64.38,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,24696,GIFT BAG PINK SMALL,0,0,3,45.64,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,24700,GIFTWRAP,0,0,2,43.4,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,24712,GLYCERINE SOAP,0,0,2,70.06,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25025,ASSORTED TOILETRY BAG SMALL,0,0,1,30.81,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25026,ASSORTED TOILETRY BAG MEDIUM,0,0,1,43.19,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25484,DECORATIVE VASE,0,0,1,900,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25488,PRINTED SOFT NOTEBOOK,0,0,2,84.7,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25533,TOILETRY BAG MORNING MINT M,0,0,1,42.82,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25535,TOILETRY BAG TURQ TULIP L,0,0,1,61.62,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25578,CARDS SINGLE IKAT PINK,0,0,1,3.8,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25636,TOTE BAG LOTUS BREEZE,0,0,1,169.62,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,25642,TOTE BAG MISTY BLOSSOM,0,0,2,339.24,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,8470,NOTEBOOKS ASSORTED,0,0,3,132.3,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,8527,CARDS SET OF 4,0,0,1,23.22,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting,8539,CARDS SINGLE,0,0,2,8.4,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Gifting Total,,,0,0,31,"2,644.09",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,24079,KANTHA SUZANI SPLENDOR DBL,0,0,1,524.48,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,24081,KANTHA BOTANICAL GARDEN AQUA SGL,0,0,2,667.51,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,24087,KANTHA BOTANICAL GARDEN WHITE SGL,0,0,1,333.76,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,24234,PRINCE PAISLEY GREEN SGL,0,0,1,273.85,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,24241,TONAL PAISLEY TERRACOTTA DBL,0,0,1,456.41,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha,25071,KANTHA NEEM BUTI DBL,0,0,1,688.66,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Kantha Total,,,0,0,7,"2,944.67",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Lampshades,25390,BLOSSOM BRICK DRUM M,0,0,1,209.41,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Mats,11325,BEIGE MARRAKESH SMALL,0,0,1,134.28,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Mats,13293,STRIPE GREY SMALL,0,0,1,156.52,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Mats,24548,GREEN IKAT LARGE,0,0,1,351.94,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Mats,25443,GABRIELLA JADE MEDIUM,0,0,1,238.95,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Mats Total,,,0,0,4,881.7,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Napkins,24224,NAPKIN LOTUS FAN BLUE,0,0,2,261.11,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Napkins,24227,NAPKIN KRISHKA,0,0,1,153.87,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Napkins,24402,SCALLOPED NAPKIN WALLFLOWER PINK,0,0,2,176.24,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Napkins Total,,,0,0,5,591.22,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Pillowcases,24448,PILLOWCASE EMPIRE TRELLIS PINK,0,0,1,124.7,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Pillowcases,24464,PILLOWCASE IMPERIAL BLUE,0,0,2,249.4,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Pillowcases,24468,PILLOWCASE CLIMBING VINE AQUA,0,0,1,124.7,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Pillowcases,24479,PILLOWCASE CONTRAST GEOMETRIC AQUA,0,0,2,249.4,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Pillowcases Total,,,0,0,6,748.2,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Quilts,26036,QUILT GARDEN COURT SGL,0,0,1,615.7,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24101,TABLECLOTH FLORAL ORCHID MUSTARD 06,0,0,1,178.8,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24123,TABLECLOTH HONEY BUNCH GREEN 10,0,0,1,262.24,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24133,TABLECLOTH ROUND PRETTY PHOOL GREEN 10,0,0,1,286.08,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24143,TABLECLOTH ROUND LOTUS SWIRL 06,0,0,1,190.72,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24171,TABLECLOTH BUTI GALORE AQUA 06,0,0,1,238.96,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24181,TABLECLOTH PAISLEY CASCADE ORANGE 06,0,0,1,238.96,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24191,TABLECLOTH PAISLEY CASCADE GREEN 06,0,0,1,238.96,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24193,TABLECLOTH PAISLEY CASCADE GREEN 10,0,0,2,684.83,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24208,TABLECLOTH VINTAGE YELLOW 10,0,0,1,342.42,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24210,TABLECLOTH VINTAGE YELLOW 14,0,0,1,458.98,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths,24213,TABLECLOTH PROVENCE 10,0,0,1,375.93,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Tablecloths Total,,,0,0,12,"3,496.88",,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale,Wool Throws,11452,THROW WOOLLEN PLAIN CHARCOAL CREAM,0,0,1,878.38,,
StockTake,ST-03172,Yea End Stock Take,Out,Ferndale Total,,,,0,0,97,"19,381.94",,
StockTake,ST-03172,Yea End Stock Take Total,,,,,,59,"17,441.89",97,"19,381.94",-38,"-1,940.05"
StockTake,ST-03173,Year End Stock Take,In,Simondium,Clothing,24073,KIMONO LUXURY SUZANI AQUA,3,842.38,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Clothing,24593,COAT FOREST FLOWER NAVY M,2,418.66,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Clothing,25110,KIMONO MONET’S GARDEN AQUA,1,210.69,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Clothing Total,,,6,"1,471.73",0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Cushions,24414,VELVET IKAT TONAL AQUA 40X60,2,374.31,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Cushions,24437,PRAISE THE LORD BLUE 60X60,1,208.85,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Cushions,25055,FRINGE SLUB AQUA 60x60,1,189.64,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Cushions Total,,,4,772.8,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Duvet Covers,24544,DUVET DELICATE PAISLEY BLUE QUEEN+,1,609,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting,24098,SARONG ELLA,1,81.06,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting,24696,GIFT BAG PINK SMALL,1,15.21,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting,25570,CARDS SET OF 4 IKATS,1,18,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting,25576,CARDS SINGLE FLORAL FANTASY,1,3.8,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting,25577,CARDS SINGLE WHIMSY GARDEN,1,3.8,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Gifting Total,,,5,121.87,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Kantha,24075,KANTHA SUZANI PINK DBL,1,524.48,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Kantha,25072,KANTHA NEEM BUTI SGL,3,"1,239.59",0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Kantha Total,,,4,"1,764.07",0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats,10374,GABRIELLA JADE LARGE,1,351.94,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats,10971,GREEN GEO TILE LARGE,1,256.53,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats,24599,LEAF GARDEN MEDIUM,4,668.06,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats,25024,GABRIELLA CLEMENTINE LARGE,1,302,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats,8057,JAKARTA LARGE,1,257.82,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Mats Total,,,8,"1,836.35",0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Napkins,24387,SCALLOPED NAPKIN CUSTARD FLOWER PEACH,2,176.24,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Napkins,24505,NAPKIN BUD VINE 45X45,1,75.4,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Napkins,24515,NAPKIN PALM PLAZA AQUA 50X50,1,98.6,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Napkins Total,,,4,350.24,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases,24382,PILLOWCASE CUSTARD SWIRL,1,84.45,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases,24451,PILLOWCASE MINI VINE PINK,2,249.4,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases,24467,PILLOWCASE CLIMBING VINE MUSTARD,2,249.4,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases,24470,PILLOWCASE FEATHER BLOCK GREEN,1,124.7,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases,24479,PILLOWCASE CONTRAST GEOMETRIC AQUA,1,124.7,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Pillowcases Total,,,7,832.65,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium,Tablecloths,24137,TABLECLOTH ROUND DELICATE PAISLEY BLUE 06,1,190.72,0,0,,
StockTake,ST-03173,Year End Stock Take,In,Simondium Total,,,,40,"7,949.42",0,0,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,24639,KIMONO MARIGOLD BUSH RED,0,0,2,333.76,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,24640,KIMONO FAN CORAL,0,0,1,166.88,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,25096,KIMONO MEADOW MIST,0,0,1,208.2,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,25097,KIMONO SUMMER DAHLIA,0,0,1,208.2,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,25183,PJ SHORT LOTUS LOUNGE L,0,0,1,150.65,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing,25196,PJ LONG HAPPY GARDEN XL,0,0,1,167.86,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Clothing Total,,,0,0,7,"1,235.54",,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Cushions,24425,LINEN VELVET TONAL AQUA 50X50,0,0,3,520.87,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Cushions,25013,VELVET STITCHED EMERALD 40x60,0,0,2,223.75,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Cushions,25429,SUZANI 45x45,0,0,1,183.49,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Cushions,25449,ORCHARD THISTLE FLOWER 55x55,0,0,2,303.9,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Cushions Total,,,0,0,8,"1,232.01",,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Duvet Covers,24543,DUVET DELICATE PAISLEY BLUE DBL,0,0,1,571.3,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,24096,SARONG ALLY,0,0,1,81.06,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,24684,TRINKET TRAY,0,0,2,389.68,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,24686,FESTIVE FLAGS,0,0,1,39.6,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,24698,GIFT BAG CREAM SMALL,0,0,1,15.21,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25025,ASSORTED TOILETRY BAG SMALL,0,0,1,30.81,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25032,VELVET POUCH BIRD OF PARADISE PINK,0,0,1,47.45,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25033,VELVET POUCH BOTANICAL GARDEN TEAL,0,0,2,94.89,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25536,TOILETRY BAG TURQ TULIP M,0,0,1,42.82,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25538,TOILETRY BAG MONSOON DAISY L,0,0,1,61.62,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25546,TOILETRY BAG LAGOON LILY S,0,0,1,30.55,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25550,TOILETRY BAG CORAL MOON L,0,0,1,61.62,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25551,TOILETRY BAG CORAL MOON M,0,0,1,42.82,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25573,CARDS SINGLE IKAT BREEZE,0,0,1,3.8,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25574,CARDS SINGLE BUTI BLUE,0,0,1,3.8,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25575,CARDS SINGLE MOTIF BLUE,0,0,1,3.8,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting,25578,CARDS SINGLE IKAT PINK,0,0,1,3.8,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Gifting Total,,,0,0,18,953.33,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Kantha,25064,KANTHA MONSOON BLOOM SGL,0,0,1,413.2,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Lampshades,13693,GTS BUTI BLOOM PLUM S,0,0,1,360,,
StockTake,ST-03173,Year End Stock Take,Out,Simondium,Lampshades,25479,AMBER GARDEN DRUM S,0,0,1,141.06,,
